,tweet_id,text,relevance,viewpoint
11436,1255295712826359808,@thewhittyone @ThomasJankow Most are undocumented so they will have to work or go without $$.,yes,none
11437,1255567832588443649,"@Classr0om @DiegoGarc_GC vas, las de historia pofavo",not english,NA
11438,1257194129836163072,@chrissyteigen No u will be fine happens all the time not much risk just discomfort but as I say it will be fine hospital is to risky and they have to much already o put compress hot and cold just pay attention to what i said no ibuprofen it’s normal used but don’t,no,none
11439,1447044540485885958,@AyeshaSultana95 @DubaiPoliceHQ Mashahallah Mashallah great job ayesha ma'am,no,none
11440,1255734135785697282,@dbongino There's money for the big corporations. There's money for small business. Money for Trump's bankrupt hotels. Same source will pay to keep the 50 states' governments and economy going. Ask Steve Munchkin. He prints this stuff in his sleep.,no,none
11441,1256858393744031747,@GOHS_official Monkey d Jin mori,not english,NA
11442,1255976957860167680,"@kSims911 @ForbiddenReali1 @StevieZBrooklyn @charliekirk11 Word of the day 
""TALIBANGELIST"" https://t.co/wBwCzjYUu3",no,none
11443,1255255216334782464,,no,none
11444,1255174924165017602,@hccartwright @Prof_LMHarris @katranica10 Can’t wait to read!,no,none
11445,1254766702392311808,"That’s the least of my accomplishments, I take care my family, my children. Gave $1M to The same program that dismissed me, started a foundation that is fairly active &amp; GENUINE. Voted team captain for 3 Different franchises, not teams. I wish my granny was standing on side me. https://t.co/pnicsAhfYg",no,none
11446,1256202128076476418,@juliajgaskins @Noahpinion Yes. Without a doubt. He couldn’t give a shit less.,no,none
11447,1255263296011239425,@cszabla @JakeAnbinder I can live without his approval.,no,none
11448,1256492323237552128,"@BillKristol See E. Warren's policies on this. Capitalism needs a major re-boot  to survive. The corporate greed in scamming money from the  government, the wholesale lay offs by wealthy businesses who could afford to keep staff on, the lack of health care, sick leave and hazard pay is gross.",no,counter
11449,1255781480132993024,"@clayden_luke You could factor in traffic pollution which exacerbates lung conditions and which high in cities like Milan, Turin and Bergamo.",no,none
11450,1258091596312186880,@Classr0om @fedevigevani,no,none
11451,1255497455640219653,@whatsgo53597106 @AlexFragoli @knipsnna_annie @hambdmah @ZubyMusic If the universe is infinite that would mean that this exact text is going on somewhere else at this exact time. Which means there would be Christians. Soooo...,no,none
11452,1255293228758294528,"@washingtonpost Just sick &amp; pathetic of @realDonaldTrump to order infected employees with Coronavirus to be forced to work at these meat plants, contaminating the meat that will be sold to the American People. All for what, definitely not what best for Americans but what will help Trumps agenda",no,counter
11453,1256894993924579328,"@DefyTheMoon @nogoodcarideas @Benjiedover @HieronymusMcG @elirothman @bernybelvedere @nberlat And he was wrong to do so. Regardless, cancelling elections is fascist. You can twist that however you need to justify it to yourself, but it doesn't change what it is",no,none
11454,1255264645532745728,@wesyang I feel personally attacked by this,no,none
11455,1255276884805459970,@Shariq_shady_7 @ArnoldSwachn1g @BhatMannan @Eydris_ @Anthony36997311 @farrazisastoner @Nahviception @SUNEEEM @BurhanRiyaz1 @dodmutaashiq @dawar_adnan1 ☮️,no,none
11456,1255312967593271298,@ChanelRion @OANN @jennfranconews It’s horrible they make you stand in the back of the room.,no,none
11457,1255283417505284097,"@Phattmatt77Matt @disco_socialist @iamjermainew is that a ""decepticon"" or  an ""autobot"" 😊👍",no,none
11458,1255166060891983875,@ThreeUKSupport I'm pretty sure that is the same web chat I was on for 6 hours last week trying to get through,no,none
11459,1251013041824636929,,no,none
11460,1258352529789915138,"@charliekirk11 The Obama's have a foundation that supports various charities , Trump? Well we all know what that ended up being right?",no,none
11461,1255248922332860416,"@4hms_jyd @___ooo015 حتى في صور متحركه قديمه
صاحب الظل الطويل (( جودي أبوت))",not english,NA
11462,1255276953088688128,@charliekirk11 And they want a bail out?,no,none
11463,1256293125808508928,@AbuKole @MarieWi04040290 @saintsteven78 @Mathieu_Era Race played a factor. Even Manziel admitted he wasn't NFL ready. He shouldn't been a 1st round pick. They took him because of his position and name recognition. And because they were the BROWNS.   But if he was black he's would NOT have been drafted.,no,none
11464,1254401975405477888,@ckparrot @AndreaBalduzzi1 @SiClancy I’ve heard it said that a bone marrow donor goes through more pain than the recipient,no,none
11465,1255287157784264707,"@FlyCitationX @CBPMarkMorgan @CBP Any alien who enters the U.S. either by crossing between POEs in violation of INA § 275(a) or is lawfully admitted at one, but who fails to depart as required, and intends at the time of entry or admission or thereafter they to immigrate in violation of INA § 212(a)(7)(A)(i)(I).",yes,none
11466,1255253459672104969,,no,none
11467,1254904870563229696,Jesus christ...,no,none
11468,1255336473248903168,@ICanPlainlySee @timetoact2 @Larryputt @master_grunt @Lawsen_Webb @StopBreakingLaw @thedude77 @TOMRJZSR @Co50072057Grey @FrankPayton13 @OxmanMartin @OneMinPsychic @HerbertStehberg @StillFreeSCOTTY @tbeaux29 @WattzzD @PlanoJoey @BourdinFred @WhimsicalMeToo @smakr61 @SgtBenClark @KeecoWang5 That’s high praise and I agree,no,none
11469,1255297570173263872,"@RepJayapal He is stopping naturalization, and it’s permanent as far as he is concerned.  He is evil, crimes against humanity already separating families with lost children.  That is just the start.  He will get us into war in SCS and Middle East will attack too, even in Europe, martial Law",yes,counter
11470,1254404489282498562,"@Rsq772 @ckparrot @Stateman525 @AndreaBalduzzi1 I think it’s unlikely Kevin. He’s sculpted like a LT Adonis and he has everything you’d look for at that slot. Now he has to put it together. And remember, he’s just a baby at 20",no,none
11471,1273804074698358784,@Justicia702 @Francis66470704 @joelockhart @realDonaldTrump @POTUS DTrump is the current president of the US. He failed this country and people are suffering because of him.,no,none
11472,1255396286427267072,@Public_Citizen Aaand for 2020 #italy put 26.3 billions of euro for military purposes. I don't want to write down how much is going to be destined for everything else,no,none
11473,1367436423012483081,"@foiaboi @vopiscus_bm @TheB_sKnees @greg_price11 Government never admitted that it wasn’t ours, all they have admitted is they have retrieved material that must have come from off world ie fabricated in space/LEO, clearly it’s some black project/special access program that ppl in government/ the president wouldn’t know about...",no,none
11474,1255259581187534849,@soyourechuck @HBonaventureCEO @therobarthur @bendosia @BioLayne https://t.co/fw1zlXnFDg,no,none
11475,1255213312289017857,"あぐぽ「早いけど寝ようかな」（4時）

ぽ&amp;俺「はやい？」

あぐぽ「生活リズムを直したい」

ぽ&amp;俺「直したい？」",not english,NA
11476,1255338685131902978,"@valentinarealfe Te pegaria de qualquer jeito ...atenta , distraida",not english,NA
11477,1255192681963290626,@MarkRevalee @lookner @JenniferJJacobs Actually he can.,no,none
11478,1255349448881983492,"@Acyn In a time of national crisis, the President of the United States sees people in desperate need asking him to DO HIS JOB and his response is, ""what's in it for me?""",no,none
11479,1255258554807746561,,no,none
11480,1255249709834342409,@kaitlancollins @oneofthegothams That seems to be the only line he's got is some b******* about China. We have Chinese Coming to America every day. They get off lights in Chicago LAX. It's simply laughable,no,none
11481,1255262967622504449,@DarianaJ_ Mentira amor. Te amo.   #SonidodeVilchis. https://t.co/H4wGLS5yW8,not english,NA
11482,1255482248154972161,@Q4ALL3 Let's go people vote her out vote her out and her family kick them out kick them out,yes,none
11483,1255378326069424128,"@DonaldJTrumpJr Why is the U.S. Government allowing China to manipulate and control our supply of Aluminum?
@FoxNews
@msnbc
@ChanelRion
@beforeitsnews
@SecretaryRoss
@glennbeck
@SecGeneScalia
@kevinomccarthy
@PressSec
@jaredkushner
https://t.co/m1roPfSVEh
https://t.co/xXIuYd3WFn
#saveintalco",no,none
11484,1255953230686826497,@alpacaquest !!!! Will definitely do as soon as I can print it out or get it printed,no,none
11485,1257393144292945922,@MrNaivete @jennylee911 @Public_Citizen Seek help dude.. Step outside of your bubble and realize that people disagree with you.  Pretending that all opposition to your bubble is manufactured is a slippery slope to the loony bin..,no,none
11486,1255753463272574976,@99freemind What the f? #ClintonCrimeFamily #CivilRights #AmericaStrong #WakeUpSunshine #Q #QArmy #WWG1WWGA,no,none
11487,1255310702815952898,@nytimes Meet up for a date NDIS white paper Harry link it back to ADHD my mothers group insider And AI programmer at 54 Beaumontwould you like to come for a play date at our house I guess that was the former owner or the Carolina all the current lease a hard to keep up with all the,no,none
11488,1255115041591955456,@SiClancy @Oye_Pipo @3YardsPerCarry Didnt they want Ashyton Davis?,no,none
11489,1255625314392248332,@AshaRangappa_ Tying highway funding to the minimum drinking age was codified in the law passed by Congress &amp; signed by the President (1984). Here the President is creating his own law.,no,none
11490,1254953790396076039,@ricademarre @rafakalimann_ @Aryaane_,no,none
11491,1255127310803460096,@charliekirk11 Sounds like our state of Ca when Guv Giving Illegals here $75Million!,yes,diagnostic
11492,1255826956085575681,@RepMattGaetz #MattGaetzIsATool,no,none
11493,1263171421284401152,"@joni_member bikinin gua begituan dong, ntar gua bayarin",not english,NA
11494,1255295991252746241,@InTheNoosphere @myWitsEnnd You just want to see what her new enlarged lungs look like.,no,none
11495,1256799994532835329,@karlynn777 @TheRickWilson Saying that's actually what you suffer from.,no,none
11496,1255281182792704003,@AmWorkCo @AnnCoulter @jeffsessions @MarkSKrikorian @michellemalkin @jackjaypalmer @ColumbiaBugle @JessicaV_CIS @Dawnnewyorker @4US_Workers @Troup1998 Nope.  and Nope.   Sessions is done the only way he wins is selling his soul.,no,none
11497,1255181427236319235,,no,none
11498,1255836525864136704,"@SOCALRE4U @Stonekettle @yoshiandpeanut He swore to ‘protect the Constitution’...he doesn’t give 2 shits about people, except where they can make him money. (He doesn’t really give 2 shits about the Constitution, either)",no,none
11499,1255247183676428290,,no,none
11500,1256788024488153093,"@Divanista96 @TheRickWilson As I have yours... the only difference, on the poll topic at least, is that the end result proves your premise wrong. Trump won, Hitlery lost; simple as that. Biden won't even come close, assuming he isn't drooling into his lapel or yelling at a chair for stealing his cheese.",no,none
11501,1256630979516600322,@JackPosobiec VA,no,none
11502,1253519306849169415,"@PeckPolitics @mktldr The USA abandoned a masculine Christian culture for a godless PC culture. Nations with strong Christian cultures ,like Hungary, Russia, and Poland, preserved their identity. PC nations are dying. Please watch this 4 minute video if you want to be saved.
https://t.co/kB30Mdusg0",no,none
11503,1255171769998213121,"@SenatorDurbin @LWVIL Tell us how your going to validate that the votes are going to come from legal citizens, 18 years and older, not a felon, not deceased, and lastly the same person doesn’t vote more than once?",yes,none
11504,1255615761143513088,@MillerStream You are comparing completely different things. Try making a legitimate argument.,no,none
11505,1256563251917266944,@hashemasa @Ayatollahs_Over @SamTLevin 🌻👌🌻🙏,not english,NA
11506,1257048982024409088,"@TonySpinello @Public_Citizen @RashidaTlaib Nick Brana - #PeoplesParty
 We spoke about Bernie taking big money at Our Revolution and endorsing Dems running for Senate in exchange for being named Chairman of the Budget Committee if Democrats won a majority. I argued that he shouldn’t make these deals:",no,none
11507,1255340108896702465,@ChadPergram Chad why do you keep quoting this Chucky guy?,no,none
11508,1255259229390352386,@8o777 😂😂😂 انتظرونا بس,not english,NA
11509,1255242072463998976,@SouthernKeeks @soccermomTEX @40AcresBuilt Is that 2004 conservative or 2020 conservative? Because they're definitely not the same.,no,none
11510,1255833576257605635,,no,none
11511,1258340690154659840,@MRienguette @JustinTrudeau out on a permanent position with medical benefits with a good employer. The reference i did receive was a bad one so I was disqualified. I obtained employment there in a lower position but my boss had worked for the same company that dismissed me. (Small town) so she set me up to,no,none
11512,1317788072851853320,@AyeshaSultana95 @DubaiPoliceHQ This is 4th time I liked this post and every two days my like disappears idk how or why 🤷‍♂️,no,none
11513,1255262461684523008,@gwiyomigirll ea km bacotie bgt tp gapapa aku jd inget km wkwk,not english,NA
11514,1255217906545238018,@FontirroigPablo Jajajjaja! Me acordé del “ya no habrá luna de miel” 🎶🎵🎶🎵,not english,NA
11515,1256026282388680704,@Tarkitsanapong ขอให้พฤษภาเป็นเดือนที่ดีสำหรับคุณ 🍀 #talkwithtar,not english,NA
11516,1440884351189676034,"536th illegal alien pedophile arrested since Jan. 2019.

TX: Border Patrol agents arrest convicted child sex offender, Juan Carlos Castaneda-Lopez, 35, at border.

He is a registered child sex offender.  
https://t.co/uG1C2ynzUe",yes,diagnostic
11517,1257321668722081792,"@DMoonshiner @jpv4real @MarshallCohen @MayoClinic Doesn't matter. Do you want them looking other way for funding when it comes to hippocratic oath of do no harm? Respectfully, no. We pay that federal funding.",no,none
11518,1257063251017334788,@RichValdes @MattWolking SORT OF,no,none
11519,1257107294636118026,"@RUMINT79 @SenSanders A right to bear arms was placed in our constitution in the #2A, declaring it a human right.",no,none
11520,1254888596462428160,,no,none
11521,1258840725048836097,"@EricTrump @politico JOE ""SLOW' BIDEN SLEEPS 18 1/2 HOURS A DAY NOW

I THINK HIS WIFE IS REALLY RUNNING FOR PRESIDENT!

WITH HIS NARCOLEPSY AND ALHIEZERS HE DON'T EVEN 

THINK HE KNOWS HE IS CANDIDATE???",no,none
11522,1260249743013314568,@CarlosGaleJr @kenolin1 Sadly you are fooled...,no,none
11523,1252009473096536066,@BMA_Berna @Tomas_BV @Julioac13 ME SIENTO TAN APENADA SRA PERO POR OTRO LADO BIEN PORQUE ASÍ NO CAEN OTRAS VICTIMAS A DARLE PLATA A ESE CRETINO. ME BAJO DEL TREN SALUDOS Y OJALÁ NUNCA LE PASE A TU HERMANA,not english,NA
11524,1255872802999218177,"@DailyCaller They lost my vote at ""demand"".....",no,none
11525,1255216782962458627,@SenadoFederal Ué vcs ainda tem dúvidas quanto a isso...🤔🤔🤔🤔🤔,not english,NA
11526,1255260290826088448,,no,none
11527,1255128072212434944,,no,none
11528,1253546787840950282,@RhondaJewels @halliekhaas PLEASE GIRL CHILLL  PLEASEEE,no,none
11529,1255613209400053760,@ChuckCallesto 👍,no,none
11530,1255968200849833990,@GOPChairwoman @CBPatriot_USA @realDonaldTrump #RonnaSucks,no,none
11531,1255270009707921409,"@PabAguirrezabal @LuisLacallePou Esta actuando para lo que lo voto la gente... Eso también lo tendrían que respetar, también es parte de la democracia... No vendan humo que mucho la gente no les importo 🤷‍♂️ dejen trabajar que lo que no estén los votos no saldrán y listo... Saludos 🙋‍♂️",not english,NA
11532,1255263939937607680,"@Newsweek Remember almost everyone is a descendant of a immigrant?
How about the fact that our descendants stold America from the Native American Indians &amp; kidnapped African people &amp; turned them in to slaves? 
America allowed Asian people to immigrate to USA legally.
Live &amp; let live USA.",yes,counter
11533,1255238898734764032,@oinaciio @saramarvalho vou pensar kkkkk,not english,NA
11534,1275531141018193920,@iArvindKushwaha @real_defender @realDonaldTrump https://t.co/dSO2Bo7TBi,no,none
11535,1255639352937332736,@RepDonBeyer @joncoopertweets Is that quid pro quo or extortion?,no,none
11536,1255168004419092483,@FontirroigPablo Dios te oiga,not english,NA
11537,1255214819407511556,@jadenhossler hi i love you https://t.co/c3wym4Hlcz,no,none
11538,1255279074953527297,,no,none
11539,1256062474211606533,"@matsuri_296 本当に美しすぎます✨
見せて頂いてありがとうございます(*´꒳`*)",not english,NA
11540,1255322310631882753,@BBCWorld Same as Trump and his sex attacks,no,none
11541,1255525830937239553,@dr_korsan Eşekten düşmüş karpuza döndü deyimi tam bu durumluk,not english,NA
11542,1255353848690073601,,no,none
11543,1255498994513477636,@collegemenfess fastscanner sumpah praktis bingittttt,not english,NA
11544,1255591795238600705,"@NewYorkStateAG How about the people/constituents that reside in NYS that don’t share your views or the views of cuomo or DiBlasio, we are never fairly represented.",yes,none
11545,1255169003401732098,"@TUSK81 We cannot forget our most vulnerable in a paen to Trump's fragile ego.

The poor &amp; incarcerated.",no,counter
11546,1256743174275362818,@kimmypills @jvgraz @bernybelvedere lol no. It is absolutely not a question of ethics. And no. Theology isn’t ethics professor.,no,none
11547,1255397989457301504,@IZAK09460393 @itsJeffTiedrich @realDonaldTrump It’s sad seeing people bash our president. They have the choice to leave if they hate it so much!!!,no,none
11548,1255290132489482240,"@GOP @joebiden will NEVER put America first.  And THAT is a huge problem.  If you plan on voting for him, you'd better think about that and face these facts about him.

If you love America, you would never vote for someone like that.  No matter how much you hate Trump.",no,none
11549,1268268844939751424,@RealLilTrump @ClastonB BS,no,none
11550,1255227442945556484,@freedomforce990 Does anyone dare disagree?,no,none
11551,1255236731391049728,"@davidarlington1 @sue_gidget @Public_Citizen This is untrue, while there are waiting lists for certain procedures, non life threatening ones, they also exist here as well. Implying that there's a significant drop in standard of care in those countries is demonstrably false.",no,none
11552,1255171788851548160,@cyrusmehta Why? Because never let a good crisis go to waste.,no,none
11553,1265504042031157250,"@rahnoj @jebeess34 @cryp2night @oypy2020 @Z51vett Also, MY prayers have been consistently answered my entire life! I have seen an Angel of God, I have had my life saved and protected when I could have or should have died. Blaming God for cancer is like blaming hot coffee for burning you after being clumsy.",no,none
11554,1255495363584315402,@hadrians55 @RealCandaceO @NYGovCuomo @realDonaldTrump Spoken like a true uneducated redstater… California Is ranked number 2 in the United States exporting produce. But any other states that might export to California get paid for their produce. California doesn’t get paid for the taxes that they put in.,no,counter
11555,1253400416710209538,,no,none
11556,1255146601732947974,,no,none
11557,1254795214012796928,"@paulv_parker @Gplavallee72 But you were an adult when it started not minutes out of the womb, right?",no,none
11558,1255188313352179712,@Wilson10lax @Moonshi84280504 #cottagelifepm &gt; seniors only matter to the leftist/fed_libs when they can pick their pockets to pay $$$$ for socialist votes,no,diagnostic
11559,1259891565130022912,@philosophrob @ImmortalTech https://t.co/Gqfd8Xd3gH,no,none
11560,1255642555536072706,@nadinecarroll Apparently you're not interested in solving illegal immigration by jailing criminals.,yes,diagnostic
11561,1255165021631340548,"The GOP is all-in. Although it is possible this can change, we hold out little hope. At least not until just before the election. Then and probably only then, we'll know if any nefarious conspiracies are valid. Best thing now - keep his dysfunction and ineptitude front and center",no,none
11562,1255258318421049344,@jjz1600 @BridgetSterli19 https://t.co/GNyI8PyvuJ,no,none
11563,1255337211651858432,@VoteOjeda2020 O,no,none
11564,1255845222640168961,"@RepSchneider @RepJohnKatko @RepTjCox @RepPeteKing @RepDianaDeGette do not bailout Illinois. Any $ given for Coronavirus relief has to be closely monitored by the federal govt.

......",no,none
11565,1256604135966871552,"@Davien316 @russell2519 @SteveKrak And that snide meme earned you, an obviously bright individual, a block",no,none
11566,1255246357528535040,,no,none
11567,1255212998379081728,,no,none
11568,1255991029146292226,@Lucie_Coops @ThreeUKSupport @ThreeUK Mate I’ve been trying to cancel my contract for 4 month even before corona so you’ve got no chance😂😂,no,none
11569,1255188811883175936,@Ronald1Regain @ericfish85 https://t.co/7Cke6RP5UP,no,none
11570,1256781305984974848,@Tamanini_Isa @duddah0 @flavialvesg_ 🤣🤣🤣🤣🤣🤣,not english,NA
11571,1255167913461534720,@Rebecca1Rose @MichelleObama Why do you think immigration is being pushed so hard by people who ran against it for years? The last election should have never been Hillary and Trump. But Trump's a boss. And like Ice Cube said Americans want a boss.,yes,diagnostic
11572,1256324645617152000,"@JWinefry @SueZieCue @Jian1985 @mmpadellan @realDonaldTrump Democrats this Democrats that, Good leaders don't constantly blame the people that could potentially be voting for them...

You're a fucken liar!!! 
There is no justification of your lies...

Trump has been impeached, Nothing will change it!!!",no,none
11573,1432921709217124353,,no,none
11574,1255336068427190272,"@erinc__01 1,5,150,300,500",no,none
11575,1255023101231820800,@dlint22 @latimes Kids In cages are from other countries. The constitution applies to American Citizens. Try to be smarter.,yes,none
11576,1256906016559595520,@roy_karrol @SpeakerPelosi @SRuhle @SBAgov @USTreasury If you look at your loan number you’ll see they are lying to you,no,none
11577,1258839089798922241,"@MattLevine79 Yeah it’s in the full article (linked below): “Patients not using cannabis were 3.17 times more likely to respond to treatment.” (For lung cancer patients). 

https://t.co/5WPMQRE0oJ",no,none
11578,1255280112712519680,@PrecariousPhoto @RaniaKhalek So we should just throw the workers to the wolves by forcing them to work without adequate testing or PPE just so we can all have cheap bacon?,no,counter
11579,1255916736639098882,"@Cousens11 @HuffPostUK @HuffPostPol After reading through some other responses, I see you have been receiving a lot of hate. I hope you ignore the baseless deliberately hurtful comments, and focus on the ones trying to show you why your comments were so misguided.",no,none
11580,1276286847040335872,"@dandavisdandavi @BleedingCubBlue @Ravenlore17 @Sherry93855520 @ReaIKimJongUn @JoeBiden You have to realize the left projects allll the time, no one hates this country more and wants to burn it to the ground more than a rabid liberal let alone a full admitted communist. It’s him that’s the most anti American because he hates this country, you and I love it",no,diagnostic
11581,1254707607719178240,@langejanne @UnplugThePBX @StephenAtHome Twitter team checking in to second that!,no,none
11582,1256072679519424512,@GavinNewsom You got that backwards Supreme Leader of #Califuckistan!,no,diagnostic
11583,1256973207338393600,"@CancelWar @SchemppShawn @JustinTrudeau @GeraldKutney Not where I come from, it is translated directly to mommy for those not steeped in English tradition",no,none
11584,1255166909781348357,@fatihbirinc @StadtMuenchen Und die Dunkelziffer?,not english,NA
11585,1271521305557229569,@MSNBC #PelosiForUBI #YangGang woohoo 🙌,no,none
11586,1255696806173868032,@rym711 @hoda89a @HFN_1990 هي شاكة خلقه، الملصق قطع الشك باليقين,not english,NA
11587,1255575986285899777,@RaniaKhalek Your twitter account is great and I am thankful for your journalistic efforts. you rock!,no,none
11588,1256597654353506305,@markken26158113 @chelliegirlta @Strandjunker 👎👎😯,no,none
11589,1263595893845942275,@DiamondandSilk That statement makes no sense. Probably why you got fired!,no,none
11590,1255298779315679234,"At a state level, the CDE provided options that were contradicted by the UC/CSU system. Dr. Khanna disagrees, says you only have to state your system in your transcript. Collins responds A-C/A-D only are not accepted",no,none
11591,1255253069035683840,@SianJasper I can see this turning into a full scale national crisis,no,none
11592,1256063662634217473,"@USCIRF @nadinemaenza This is what #INDIAN Democracy does in #Kashmir
https://t.co/g820mknM9e",no,none
11593,1253675795526168576,,no,none
11594,1254698852642246660,@JaySekulow @RealSaavedra Witches,no,none
11595,1255320181729112065,"@Mindkil66373369 @RobinEdgar @SofaAssoc @777francesa @juliehealy67 @UUHistorySoc @SPVM @UUClassStories Even with a reliance on the male perpetrator and female victim paradigm, very few female victims get protection or justice for real crimes. Pretending that even thinking that there is a tiny hope this paradigm might get justice is even bad for YOU who attack the victims as liars.",no,none
11596,1253120677076492300,"@katroule @Lrihendry Yes, bring congress back in a pandemic so they can all get sick and we lose members of Congress. Brilliant.",no,none
11597,1256028380010512385,"@HarrisonDeLong2 @RussellMoody13 @wojteckj89 @TrefaultPaulina @mmpadellan My husband has cancer. He takes chemo, so he has no immune system. If he gets this, he WILL die. The longer this pandemic goes on, the bigger the chance that people like my husband will die. People being out makes this pandemic last longer.",no,counter
11598,1255171658182283264,@jayzedded @allenskillicorn *fish,no,none
11599,1256553571929198592,"@bars2562 @BrendaM47824549 @SenSchumer Why do you keep talking to me? It is not my fault that you do not have common sense.. why would I want to waste my time on you? Why would I care about your opinion. I have morals, values, a conscious of right &amp; wrong &amp; I do not engage with people like you.",no,none
11600,1255287076599316480,There will be an uprising if Trump actually enforces this. The blatant prejudice against immigrants is appalling. https://t.co/KLVZFh1Nqg,yes,counter
11601,1255129061405294605,"@StadtMuenchen Signifikanter Anstieg nach den Zahlen davor. Aber alle tun ja so, als ob das Schlimmste schon vorbei wäre. Den Gong nicht gehört?",not english,NA
11602,1256584416211722242,@ChuckCallesto Definitely,no,none
11603,1255314971547893762,@Stringfellow67 @butlerdoggs @wawdallas @StevenDialFox4 @FOX4 @JudgeClayJ More than 12 hospitals in DFW. No facts and start name calling got it. Good luck with that,no,none
11604,1254503259655540739,@jackremmington @meganmcguinessx @_caraghwoods,no,none
11605,1255123793082793984,"@mamelsberg @RashmiGoklani @Public_Citizen @cameron_kasky Not really. $1,000 tax bill means that the government “needs” the $ from the recipient to fund programs, regardless of the individual’s affluence. Also, tax invoice doesn’t comment on whether (or not) the individual “needs” the money. He/she may or may not in their view",no,none
11606,1255189114787258368,@KamVTV @Rabidcow1 https://t.co/kIRIAZ6byz,no,none
11607,1262144671981150209,@cbowers1057 @InTheNoosphere @EricTrump @politico https://t.co/QRVYrnycPe,no,none
11608,1256451364500246533,,no,none
11609,1253802341469351937,@bribes_are_ok @BetsyDeVosED @usedgov Spoken like a true soy boy liberal. STFU you f*ck.,no,none
11610,1255236336300298240,"@HBonaventureCEO @EHill73 @therobarthur @bendosia @BioLayne It’s not, maybe we’re not understanding each other. I’m saying quotas shouldn’t just be based on needs. Obviously they should fill the needs we have, but they shouldn’t be limited to just those needs.",no,none
11611,1255525202974445571,"@jeff_doodle @RikMehta_NJ @atensnut That's why NJ NEEDS @NEWDAYFORNJ
TRICIA FLANAGAN
Only #MAGA Conservative
#Republican
WHO'LL BEAT
#ABSENTEE #DONOTHING Booker

@MonmouthPoll declared neither @rikmehta_nj nor @HirshSingh could beat Booker https://t.co/vKdqtZotzW",no,none
11612,1255864979259101191,@BlueAngels @AFThunderbirds From time I b astronut ev thig is 1 y 2 y in front,no,none
11613,1255531254369390592,@aclgarcez @joicehasselmann Na verdade eu falei mandioca pra vcs entenderem. Aqui no sul mandioca só serve pra fazer farinha mesmo.😁,not english,NA
11614,1255279232521035778,,no,none
11615,1255151172786085888,@PaulOutBox @isaacstonefish Its false dumb dumb,no,none
11616,1257351488952766469,@GovInslee And you're for phase recovery plan is another full of b******* you really think in 12 weeks will have anything to recover will be in the Poorhouse,no,none
11617,1275644957605445638,"@JayLionel7 @realDonaldTrump This just shows how little you are paying attention. 
Go promote the pedophile @JoeBiden you love,  instead of letting Trump live rent free in your little head.",no,none
11618,1255150094183088128,,no,none
11619,1255296896249331713,@Boyingtonfr @JohnDMcGee2 @Derek_Vasquez @GarryBredefeld I’m not saying that at all,no,none
11620,1255313865832894464,@dianesbaker1 @NastyOldWomyn @HalMarshall2309 @chantler_jaki @RickPetree @BKrivatsy @kevin_snapp @kidsneedheroes2 @SawyerSteve Been meaning to read the transcript. Sounds important.,no,none
11621,1256734162712776704,,no,none
11622,1255522769703522309,"@americamag @Americaeditor ""Right""? I don't think it was presented as call for help for Catholic schools only. More like a kiss up for a bag of ""30 pieces of silver'.",no,none
11623,1254976773974118400,@Grace4NY @aghoribrahmin Leaving out millions of US Citizens is unjust,yes,none
11624,1255753294959566848,@heba___a اللهم اشفيها وعافيها ❤❤❤,not english,NA
11625,1255235405546479622,,no,none
11626,1255252731108958212,@TheMaker2K @bink_jeff @JoeySalads no I’m going to work. he staged vandalism of a maga car in a black neighborhood,no,none
11627,1262022892809830401,"@Freedomreigns14 @AOC GET READY DUDE , because like the 2018 MIDTERMS a Blue Tsunami is BUILDING , and we are going FLUSH OUT THE SELF SERVING REPS IN CONGRESS that have FALSELY Mis Represented the Ppl, GOT ELECTED but them ACCEPTED Special Interest Money , Represented BIG BIZ , made laws FOR BIG BIZ",no,diagnostic
11628,1260936286359060481,@toiletmustache @mustachetoilet Michael bailing on the van ride home with Dennis after dropping Justin off. Never connected that it may be a fear of being alone with an older man after the implication later in the season that he was molested by his stepdad.,no,none
11629,1255276241030189056,@InTheNoosphere I'm wondering if this Einstein visa recipient can show us how to operate a shovel. Did you see the video where she needed help?,yes,none
11630,1255219612473589761,"VP Pence does not wear a mask during Tuesday’s visit to the Mayo Clinic, which is requiring all patients and visitors to wear a face covering or mask in effort to slow the spread of coronavirus. https://t.co/qIddFN9UTW",no,none
11631,1257209104843579392,@AmyMcGrathKY @JoyAnnReid Go back to the turtle swamp.,no,none
11632,1255256970220703744,Con cada pifie de Malamud recuerdo cuando hace poquito dijo que su carrera era la única seria en Sociales UBA.,not english,NA
11633,1255681915316850688,@waltshaub Here we go again!,no,none
11634,1255165369318326281,"@flpambr @SerEmInercia Vai tá eu lá na aula do filipy no salão cortando o cabelo, se eu chorar vcs vão ver",not english,NA
11635,1256856990208294913,"@pn906 @USCIRF @nadinemaenza They will never report on these incidents-
https://t.co/4dW9QkMwnP",no,none
11636,1255249313548075008,@Inevitable_ET https://t.co/tN68g33OGf,no,none
11637,1270241170497638401,@charliekirk11 @vikingmike54 https://t.co/qSGD32GV2K,no,none
11638,1255249648022937600,@sabrecav @MattWolking @seanmdav Neither would Erastus.,no,none
11639,1258481479233015808,@JoeBiden We are broke about to be homeless with kids well have debt and repossession and bad rental history what are you doing for us,no,none
